Row #,Species,Count,Location,S/P,Date,LocID,SubID
655,Inca Tern,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
656,Black Tern,,Tule Lake NWR (SIS Co.),US-CA,09 Aug 2009,L639242,S58332291
657,White-winged Tern,6,Lake Coco,ET-OR,18 Feb 2018,L6961557,S43363727
658,Whiskered Tern,15,NLEX--Total Gas Station,PH-PAM,05 Oct 2015,L3948251,S58432640
659,Roseate Tern,1,Nariva River Mouth,TT-RCM,10 Oct 2017,L3963095,S39858250
660,Common Tern,,"Boat trip, Jonesport - Machias Seal Island",US-ME,22 Jun 1994,L759747,S58532236
661,Arctic Tern,,"Boat trip, Jonesport - Machias Seal Island",US-ME,22 Jun 1994,L759747,S58532236
662,Forster's Tern,,Elkhorn Slough Reserve (NERR),US-CA,14 Apr 1990,L353255,S58409339
663,Royal Tern,,Florida,US-FL,03 Mar 1996,L108932,S58534126
664,Great Crested Tern,10,Bundala NP (General),LK-3,15 Feb 2020,L1078558,S64494084
665,Sandwich Tern,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
666,Elegant Tern,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
667,Lesser Crested Tern,15,Bundala NP (General),LK-3,15 Feb 2020,L1078558,S64494084
668,Black Skimmer,,Florida,US-FL,03 Mar 1996,L108932,S58534126
669,Sunbittern,1,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
670,Red-billed Tropicbird,1,Isle au Haut Bay (waters only NOT islands),US-ME,01 Aug 2017,L6109779,S38579710
671,Red-throated Loon,,Liberty Bay,US-WA,26 Dec 2004,L1886184,S58505996
672,Pacific Loon,,Monterey Bay pelagic (MTY Co.),US-CA,27 Dec 2001,L351269,S58403603
673,Common Loon,,"Boat trip, Jonesport - Machias Seal Island",US-ME,22 Jun 1994,L759747,S58532236
674,Humboldt Penguin,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
675,Black-footed Albatross,,Monterey Bay pelagic (MTY Co.),US-CA,27 Dec 2001,L351269,S58403603
676,Wilson's Storm-Petrel,,"Boat trip, Jonesport - Machias Seal Island",US-ME,22 Jun 1994,L759747,S58532236
677,Fork-tailed Storm-Petrel,1,Farallon Islands pelagic (SF Co.),US-CA,02 Aug 2009,L767707,S58471419
678,Ashy Storm-Petrel,500,Farallon Islands pelagic (SF Co.),US-CA,02 Aug 2009,L767707,S58471419
679,Black Storm-Petrel,1,Farallon Islands pelagic (SF Co.),US-CA,02 Aug 2009,L767707,S58471419
680,Northern Fulmar,,Monterey Bay pelagic (MTY Co.),US-CA,27 Dec 2001,L351269,S58403603
681,Pink-footed Shearwater,60,Farallon Islands pelagic (SF Co.),US-CA,02 Aug 2009,L767707,S58471419
682,Great Shearwater,1,Isle au Haut Bay (waters only NOT islands),US-ME,01 Aug 2017,L6109779,S38579710
683,Buller's Shearwater,1,Farallon Islands pelagic (SF Co.),US-CA,02 Aug 2009,L767707,S58471419
684,Sooty Shearwater,,"Boat trip, Jonesport - Machias Seal Island",US-ME,22 Jun 1994,L759747,S58532236
685,Manx Shearwater,,"Boat trip, Jonesport - Machias Seal Island",US-ME,22 Jun 1994,L759747,S58532236
686,Black-vented Shearwater,3,Pescadero SB--west of Hwy 1 only,US-CA,07 Nov 2020,L169501,S75962654
687,Peruvian Diving-Petrel,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
688,Asian Openbill,,Mannar Island (General),LK-4,05 Feb 2020,L4611450,S64570294
689,Black Stork,1,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
690,Abdim's Stork,2,Liben Plain,ET-OR,23 Feb 2018,L2099167,S43363679
691,Woolly-necked Stork,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
692,White Stork,,Spain,ES-,24 Sep 2016,L3679729,S58439644
693,Lesser Adjutant,1,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
694,Marabou Stork,1,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
695,Wood Stork,1,Pt. Reyes--Limantour Estuary,US-CA,29 Dec 1990,L590854,S58530507
696,Yellow-billed Stork,7,Lake Basaka--north shore,ET-OR,18 Feb 2018,L1550639,S43363726
697,Painted Stork,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
698,Magnificent Frigatebird,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
699,Blue-footed Booby,,Loreto--Rio Desembocadura,MX-BCS,10 Feb 2009,L585711,S58160657
700,Peruvian Booby,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
701,Brown Booby,,Pueblo Bonito resort vacation,MX-BCS,12 Nov 2012,L9650127,S58224738
702,Red-footed Booby,1,Batteaux Bay,TT-ETO,14 Oct 2017,L2534485,S39926597
703,Northern Gannet,,"Boat trip, Jonesport - Machias Seal Island",US-ME,22 Jun 1994,L759747,S58532236
704,Anhinga,,Florida,US-FL,03 Mar 1996,L108932,S58534126
705,African Darter,2,Lake Basaka--north shore,ET-OR,18 Feb 2018,L1550639,S43363726
706,Oriental Darter,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
707,Long-tailed Cormorant,3,Lake Basaka--north shore,ET-OR,18 Feb 2018,L1550639,S43363726
708,Little Cormorant,,Lumphini Park,TH-10,04 Apr 2010,L1068940,S58467684
709,Red-legged Cormorant,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
710,Brandt's Cormorant,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
711,Pelagic Cormorant,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
712,Great Cormorant,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
713,Indian Cormorant,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
714,Neotropic Cormorant,,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
715,Double-crested Cormorant,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
716,Guanay Cormorant,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
717,American White Pelican,,Florida,US-FL,03 Mar 1996,L108932,S58534126
718,Brown Pelican,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
719,Great White Pelican,500,Lake Ziway--southwestern shore,ET-OR,18 Feb 2018,L1550649,S43512403
720,Pink-backed Pelican,1,Lake Coco,ET-OR,18 Feb 2018,L6961557,S43363727
721,Spot-billed Pelican,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
722,Hamerkop,1,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
723,Pinnated Bittern,1,Nariva Swamp,TT-RCM,10 Oct 2017,L471384,S39858245
724,American Bittern,,Grizzly Island Wildlife Area,US-CA,20 Jan 1991,L371137,S58408912
725,Yellow Bittern,,Uda Walawe NP,LK-8,13 Feb 2020,L1122655,S64551814
726,Little Bittern,1,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,28 Feb 2018,L2099157,S43363745
727,Cinnamon Bittern,1,NLEX--Total Gas Station,PH-PAM,05 Oct 2015,L3948251,S58432640
728,Black Bittern,1,Bundala NP (General),LK-3,15 Feb 2020,L1078558,S64494084
729,Least Bittern,,Patagonia Lake State Park,US-AZ,05 Apr 2003,L129050,S58536077
730,Rufescent Tiger-Heron,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
731,Fasciated Tiger-Heron,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
732,Bare-throated Tiger-Heron,8,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
733,Great Blue Heron,,Elkhorn Slough Reserve (NERR),US-CA,14 Apr 1990,L353255,S58409339
734,Gray Heron,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
735,Cocoi Heron,,Reservorio de Tinajones,PE-LAM,18 Oct 2012,L767939,S58454531
736,Black-headed Heron,1,Lake Coco,ET-OR,18 Feb 2018,L6961557,S43363727
737,Goliath Heron,3,Lake Coco,ET-OR,18 Feb 2018,L6961557,S43363727
738,Purple Heron,,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
739,Great Egret,,Elkhorn Slough Reserve (NERR),US-CA,14 Apr 1990,L353255,S58409339
740,Intermediate Egret,1,Bilen Lodge,ET-AF,17 Feb 2018,L3236312,S43363741
741,Little Egret,,Lumphini Park,TH-10,04 Apr 2010,L1068940,S58467684
742,Western Reef-Heron,1,Lake Basaka--north shore,ET-OR,18 Feb 2018,L1550639,S43363726
743,Snowy Egret,,Pt. Pinole Regional Park,US-CA,06 Jan 1991,L109308,S58530130
744,Little Blue Heron,,Florida,US-FL,03 Mar 1996,L108932,S58534126
745,Tricolored Heron,,Florida,US-FL,03 Mar 1996,L108932,S58534126
746,Reddish Egret,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
747,Black Heron,1,Lake Ziway--southwestern shore,ET-OR,28 Feb 2018,L1550649,S43363750
748,Cattle Egret,,Florida,US-FL,03 Mar 1996,L108932,S58534126
749,Squacco Heron,1,Lake Basaka--north shore,ET-OR,18 Feb 2018,L1550639,S43363726
750,Indian Pond-Heron,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
751,Chinese Pond-Heron,,Lumphini Park,TH-10,04 Apr 2010,L1068940,S58467684
752,Green Heron,,Dolph Nature Area,US-MI,11 May 1996,L210751,S58533177
753,Striated Heron,,Lumphini Park,TH-10,04 Apr 2010,L1068940,S58467684
754,Agami Heron,30,Heliconia Lodge,BR-AM,25 Jun 2018,L3172087,S48121442
755,Whistling Heron,1,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
756,Capped Heron,,Reserva San Francisco,PA-8,07 Nov 2014,L1092612,S58428323
757,Black-crowned Night-Heron,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
758,Yellow-crowned Night-Heron,,Florida,US-FL,03 Mar 1996,L108932,S58534126
759,Boat-billed Heron,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
760,White Ibis,,Florida,US-FL,03 Mar 1996,L108932,S58534126
761,Scarlet Ibis,2000,Caroni Swamp,TT-SJL,11 Oct 2017,L616318,S39858253
762,Glossy Ibis,,Florida,US-FL,03 Mar 1996,L108932,S58534126
763,White-faced Ibis,,Bosque del Apache NWR,US-NM,25 Jul 2001,L127945,S58534709
764,Puna Ibis,,Reservorio de Tinajones,PE-LAM,18 Oct 2012,L767939,S58454531
765,Green Ibis,1,Río Inírida--Inírida,CO-GUA,08 Jul 2018,L2613195,S48122290
766,Bare-faced Ibis,6,RN Laguna de Sonso,CO-VAC,05 Jul 2018,L465353,S50144051
767,African Sacred Ibis,2,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
768,Black-headed Ibis,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
769,Hadada Ibis,2,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
770,Wattled Ibis,20,Addis Ababa-Bahir Dar Rd.,ET-OR,12 Feb 2018,L6869163,S42725165
771,Eurasian Spoonbill,,Mannar Island (General),LK-4,05 Feb 2020,L4611450,S64570294
772,African Spoonbill,1,Lake Coco,ET-OR,18 Feb 2018,L6961557,S43363727
773,Roseate Spoonbill,,Florida,US-FL,03 Mar 1996,L108932,S58534126
774,California Condor,1,Andrew Molera SP--BSOL net lanes to corral only (do not use for coast),US-CA,12 Aug 2006,L452553,S58501506
775,Andean Condor,2,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
776,King Vulture,2,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431912
777,Black Vulture,,Florida,US-FL,03 Mar 1996,L108932,S58534126
778,Turkey Vulture,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
779,Lesser Yellow-headed Vulture,,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
780,Greater Yellow-headed Vulture,,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
781,Secretarybird,1,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
782,Osprey,,Pt. Reyes--Limantour Beach,US-CA,11 Nov 1990,L590462,S58530622
783,Pearl Kite,1,Reserva Ecológica Chaparri,PE-LAM,19 Oct 2012,L3966184,S58454695
784,Black-winged Kite,2,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
785,White-tailed Kite,,Elkhorn Slough Reserve (NERR),US-CA,14 Apr 1990,L353255,S58409339
786,Scissor-tailed Kite,1,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
787,African Harrier-Hawk,1,Abiata Shalla NP--Abijata Lake,ET-OR,20 Feb 2018,L2696254,S43605406
788,Bearded Vulture,,Spain,ES-,24 Sep 2016,L3679729,S58439644
789,Egyptian Vulture,,Spain,ES-,24 Sep 2016,L3679729,S58439644
790,Hook-billed Kite,,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
791,Gray-headed Kite,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
792,European Honey-buzzard,,Spain,ES-,24 Sep 2016,L3679729,S58439644
793,Oriental Honey-buzzard,1,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
794,Swallow-tailed Kite,,Florida,US-FL,03 Mar 1996,L108932,S58534126
795,White-headed Vulture,1,Wondo Genet Forestry College,ET-SN,28 Feb 2018,L2099184,S43363748
796,Cinereous Vulture,,Spain,ES-,24 Sep 2016,L3679729,S58439644
797,Hooded Vulture,2,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
798,White-backed Vulture,1,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
799,Rüppell's Griffon,10,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725161
800,Himalayan Griffon,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
801,Eurasian Griffon,,Spain,ES-,24 Sep 2016,L3679729,S58439644
802,Crested Serpent-Eagle,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
803,Philippine Serpent-Eagle,2,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
804,Bateleur,1,"Gibe Gorge Rd (8.2520,37.6195)",ET-SN,01 Mar 2018,L7002963,S43363751
805,Short-toed Snake-Eagle,,Spain,ES-,24 Sep 2016,L3679729,S58439644
806,Black-chested Snake-Eagle,1,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
807,Harpy Eagle,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
808,Crowned Eagle,1,BMNP--Harenna Forest (please use more specific location),ET-OR,21 Feb 2018,L2099191,S43363688
809,Changeable Hawk-Eagle,,Kitulgala Rest House,LK-9,09 Feb 2020,L4205542,S64553239
810,Mountain Hawk-Eagle,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
811,Philippine Hawk-Eagle,2,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
812,Black Hawk-Eagle,2,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
813,Long-crested Eagle,1,"(7.1268,38.5015)",ET-OR,28 Feb 2018,L7002944,S43752339
814,Black Eagle,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
815,Lesser Spotted Eagle,1,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
816,Wahlberg's Eagle,2,"Rd from Bale Mountains NP to Negele (6.3082,39.8339)",ET-OR,22 Feb 2018,L7004198,S43363708
817,Booted Eagle,2,Spain,ES-,26 Sep 2016,L3679729,S58440451
818,Tawny Eagle,2,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
819,Steppe Eagle,1,"Rd to Debre Birhan (9.7039,39.2515)",ET-OR,13 Feb 2018,L6869205,S42725337
820,Golden Eagle,,Ohlone Audubon Panoche Pass trip,US-CA,05 Feb 2001,L9709844,S58529303
821,African Hawk-Eagle,1,"(8.9960,38.7861)",ET-AA,11 Feb 2018,L6862688,S42688038
822,Dark Chanting-Goshawk,2,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
823,Eastern Chanting-Goshawk,1,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
824,Gabar Goshawk,1,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
825,Black-collared Hawk,,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
826,Snail Kite,2,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
827,Slender-billed Kite,1,Río Inírida--Inírida,CO-GUA,06 Jul 2018,L2613195,S48122332
828,Double-toothed Kite,,Canopy Camp,PA-5,02 Nov 2014,L3379895,S58417499
829,Rufous-thighed Kite,1,Paraty--Pedra Branca,BR-RJ,20 Nov 2019,L3574944,S61620832
830,Mississippi Kite,2,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
831,Plumbeous Kite,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
832,Eurasian Marsh-Harrier,,Spain,ES-,24 Sep 2016,L3679729,S58439644
833,Long-winged Harrier,1,Caroni rice fields--by Uriah Butler,TT-SJL,11 Oct 2017,L936771,S39858249
834,Northern Harrier,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
835,Pallid Harrier,4,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
836,Montagu's Harrier,3,"Rd to Debre Birhan (9.7039,39.2515)",ET-OR,13 Feb 2018,L6869205,S42725337
837,Gray-bellied Hawk,1,Río Inírida--Inírida,CO-GUA,10 Jul 2018,L2613195,S48122291
838,Crested Goshawk,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
839,African Goshawk,1,BMNP--Bale Mountain Lodge area,ET-OR,22 Feb 2018,L4053465,S43363736
840,Shikra,1,"Genale River Bridge Area (5.5087,39.7182)",ET-OR,23 Feb 2018,L7004207,S43363676
841,Tiny Hawk,1,RN San Cipriano-Escalerete,CO-VAC,04 Jul 2018,L2711479,S50144064
842,Eurasian Sparrowhawk,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
843,Sharp-shinned Hawk,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
844,Cooper's Hawk,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
845,Black Goshawk,1,Bale Mts--Dinsho Park HQ,ET-OR,20 Feb 2018,L2099194,S43363694
846,Northern Goshawk,1,Hollywood Blvd - Howie/ Karen Neilsen's,US-ME,27 Jun 1991,L6170052,S58559770
847,Red Kite,,Spain,ES-,24 Sep 2016,L3679729,S58439644
848,Black Kite,12,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
849,Brahminy Kite,1,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
850,Bald Eagle,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
851,Pallas's Fish-Eagle,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
852,White-bellied Sea-Eagle,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
853,African Fish-Eagle,2,Awash NP Lodge,ET-OR,16 Feb 2018,L6941510,S43512387
854,Gray-headed Fish-Eagle,1,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
855,Crane Hawk,2,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
856,Plumbeous Hawk,1,Rio Amazonas--Isla Ronda,CO-AMA,29 Jun 2018,L465437,S48122343
857,Slate-colored Hawk,2,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
858,Common Black Hawk,2,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
859,Savanna Hawk,,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
860,White-necked Hawk,1,Reserva Ecológica de Guapiaçu (REGUA),BR-RJ,25 Nov 2019,L612882,S61758994
861,Great Black Hawk,1,Tobago Forest Reserve--Gilpin Trace,TT-ETO,14 Oct 2017,L811483,S39945072
862,Chaco Eagle,2,RJ 139--Pirai a Passa Três,BR-RJ,23 Nov 2019,L6476557,S61747007
863,Barred Hawk,1,Camino Montezuma--sector Rio Claro,CO-RIS,09 Jul 2019,L5798963,S58052276
864,Roadside Hawk,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
865,Harris's Hawk,,Bahía Magdalena,MX-BCS,10 Feb 2009,L504192,S58161010
866,White-rumped Hawk,1,Parque Regional Ucumari--El Cedral,CO-RIS,06 Jul 2019,L2638098,S58011640
867,White-tailed Hawk,1,Vereda Cerezales,CO-ANT,28 Jun 2019,L5831512,S57901894
868,Variable Hawk,,Kuelap Ruins area,PE-AMA,09 Oct 2012,L9694444,S58449130
869,Black-chested Buzzard-Eagle,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
870,White Hawk,2,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
871,Semiplumbeous Hawk,1,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
872,Gray Hawk,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
873,Gray-lined Hawk,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
874,Red-shouldered Hawk,,Pt. Pinole Regional Park,US-CA,06 Jan 1991,L109308,S58530130
875,Broad-winged Hawk,,Pinckney RA--Embury Rd,US-MI,14 Jun 2011,L1131706,S58325016
876,Hawaiian Hawk,,Hawaii,US-HI,16 Apr 2008,L108936,S58160405
877,Short-tailed Hawk,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
878,Swainson's Hawk,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
879,Zone-tailed Hawk,,Patagonia Lake State Park,US-AZ,05 Apr 2003,L129050,S58536077
880,Red-tailed Hawk,,Elkhorn Slough Reserve (NERR),US-CA,14 Apr 1990,L353255,S58409339
881,Rough-legged Hawk,,Grizzly Island Wildlife Area,US-CA,20 Jan 1991,L371137,S58408912
882,Ferruginous Hawk,,Pt. Reyes--Fish Docks,US-CA,29 Sep 2001,L453386,S58403440
883,Common Buzzard,,Spain,ES-,24 Sep 2016,L3679729,S58439644
884,Himalayan Buzzard,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
885,Augur Buzzard,1,"Rd to Debre Birhan (9.7039,39.2515)",ET-OR,13 Feb 2018,L6869205,S42725337
886,Barn Owl,1,Oaxaca City,MX-OAX,15 Nov 2007,L9648775,S58218386
887,Serendib Scops-Owl,1,Sinharaja--Kudawa Village area,LK-9,11 Feb 2020,L5515099,S64552732
888,Mountain Scops-Owl,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
889,Indian Scops-Owl,1,Tissa Lake,LK-3,14 Feb 2020,L4884280,S64452439
890,Collared Scops-Owl,1,Cuc Phuong NP,VN-18,18 Feb 2020,L1086800,S64839752
891,African Scops-Owl,1,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363732
892,White-throated Screech-Owl,3,Reserva Ecológica Río Blanco,CO-CAL,03 Jul 2019,L2241379,S57928697
893,Tropical Screech-Owl,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
894,Rufescent Screech-Owl,1,"Sff Otún Quimbaya, Risaralda, CO (4,713, -75,556)",CO-RIS,06 Jul 2019,L9605203,S58011652
895,Long-tufted Screech-Owl,2,Fazenda Museros e estrada,BR-SP,13 Nov 2019,L9859332,S65447120
896,Western Screech-Owl,,Cazadero cabin,US-CA,20 Aug 2002,L9686240,S58404445
897,Eastern Screech-Owl,1,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
898,Peruvian Screech-Owl,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
899,Northern White-faced Owl,4,Lake Langano--Simbo Lodge,ET-OR,20 Feb 2018,L3284689,S43605417
900,Crested Owl,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
901,Spectacled Owl,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
902,Tawny-browed Owl,2,Reserva Ecológica de Guapiaçu (REGUA),BR-RJ,25 Nov 2019,L612882,S61790109
903,Great Horned Owl,,Elkhorn Slough Reserve (NERR),US-CA,14 Apr 1990,L353255,S58409339
904,Cape Eagle-Owl,1,"Bale Mountains NP (7.1040,39.6894)",ET-OR,20 Feb 2018,L6961848,S43363692
905,Grayish Eagle-Owl,1,Lake Langano--Simbo Lodge,ET-OR,20 Feb 2018,L3284689,S43605417
906,Verreaux's Eagle-Owl,1,Lake Langano--Simbo Lodge,ET-OR,20 Feb 2018,L3284689,S43605417
907,Brown Fish-Owl,2,Uda Walawe NP,LK-8,12 Feb 2020,L1122655,S64552376
908,Collared Owlet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
909,Pearl-spotted Owlet,1,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512379
910,Northern Pygmy-Owl,1,Sunol Regional Wilderness--Little Yosemite area,US-CA,04 Apr 2019,L2919377,S54550830
911,Cloud-forest Pygmy-Owl,1,Camino Montezuma--Los Cajones,CO-RIS,08 Jul 2019,L5718946,S58038956
912,Least Pygmy-Owl,1,Reserva Ecológica de Guapiaçu (REGUA),BR-RJ,25 Nov 2019,L612882,S61758994
913,Ferruginous Pygmy-Owl,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
914,Peruvian Pygmy-Owl,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
915,Asian Barred Owlet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
916,Jungle Owlet,1,Debarawewa Lake,LK-3,13 Feb 2020,L4866398,S64551958
917,Chestnut-backed Owlet,1,Kitulgala (General),LK-9,10 Feb 2020,L3872874,S64553064
918,Long-whiskered Owlet,,ACP Abra Patricia--Owlet Lodge,PE-AMA,11 Oct 2012,L1849237,S58450228
919,Elf Owl,,Madera Canyon--Santa Rita Lodge,US-AZ,08 Apr 2003,L268114,S58536760
920,Little Owl,,Spain,ES-,28 Sep 2016,L3679729,S58441148
921,Burrowing Owl,8,Cleo and John's farm,US-SD,15 Jul 1990,L9434444,S58286638
922,Mottled Owl,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
923,Black-and-white Owl,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
924,Black-banded Owl,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
925,Rufous-banded Owl,,ACP Abra Patricia--Owlet Lodge,PE-AMA,12 Oct 2012,L1849237,S58450660
926,Brown Wood-Owl,1,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
927,Barred Owl,,Sylva/Smoky Mtn Vacation,US-NC,01 Jul 1997,L9710194,S58531217
928,Rusty-barred Owl,1,Fazenda Museros e estrada,BR-SP,12 Nov 2019,L9859332,S61861342
