Row #,Species,Count,Location,S/P,Date,LocID,SubID
253,Tufted Titmouse,3,Edwin B. Forsythe NWR (formerly Brig),US-NJ,30-Jul-18,L109133,S47554169
254,Verdin,1,"5150 N Sabino Valley Pl, Tucson US-AZ (32.2982,-110.8280)",US-AZ,26-Feb-18,L6983768,S43205900
255,Horned Lark,1,Sierra Vista EOP,US-AZ,7-Apr-19,L129095,S54671775
256,Northern Rough-winged Swallow,20,Heather Farm Park,US-CA,16-Mar-19,L373922,S53919854
257,Purple Martin,25,Edwin B. Forsythe NWR (formerly Brig),US-NJ,30-Jul-18,L109133,S47554169
258,Tree Swallow,50,Arizona,US-AZ,24-Feb-18,L108915,S43159628
259,Violet-green Swallow,10,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
260,Bank Swallow,25,Bradford Island,US-CA,27-Jun-20,L7184579,S70899569
261,Barn Swallow,1,"(37.7801,-122.1298) Bort Meadow, Redwood Regional Park",US-CA,5-May-18,L7357934,S45366405
262,Cliff Swallow,1,"Wente Scout Reservation (39.4183,-123.2830)",US-CA,5-Jul-18,L7655657,S47017784
263,Bushtit,10,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
264,Wrentit,4,Mt. Diablo SP--Mitchell Canyon,US-CA,14-Apr-18,L275399,S44564742
265,Golden-crowned Kinglet,1,"Sierra National Forest, Fish Camp US-CA (37.4725,-119.6370)",US-CA,21-Jun-18,L7601184,S46700510
266,Ruby-crowned Kinglet,1,Santa Gertrudis Lane (foot access only),US-AZ,25-Feb-18,L352346,S43185471
267,Red-breasted Nuthatch,2,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",US-CA,13-Apr-18,L7052095,S44546149
268,White-breasted Nuthatch,1,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
269,Pygmy Nuthatch,1,Tilden Regional Park--Inspiration Pt.,US-CA,27-May-19,L675478,S56796440
270,Brown Creeper,2,Tilden Nature Area--Jewel Lake,US-CA,21-Apr-18,L503349,S44784756
271,Blue-gray Gnatcatcher,2,"Mount Diablo State Park - Green Ranch Road, Clayton US-CA (37.8702,-121.9250)",US-CA,17-Jun-18,L7588205,S46624428
272,Black-capped Gnatcatcher,2,Florida Canyon--lower,US-AZ,8-Apr-19,L720787,S54720289
273,Rock Wren,4,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
274,Canyon Wren,1,Black Diamond Mines Regional Preserve,US-CA,16-Nov-19,L451992,S61493905
275,House Wren,1,Santa Gertrudis Lane (foot access only),US-AZ,25-Feb-18,L352346,S43185471
276,Pacific Wren,1,Tilden Nature Area,US-CA,23-Dec-18,L1990362,S50899761
277,Marsh Wren,15,Edwin B. Forsythe NWR (formerly Brig),US-NJ,30-Jul-18,L109133,S47554169
278,Carolina Wren,1,Edwin B. Forsythe NWR (formerly Brig),US-NJ,30-Jul-18,L109133,S47554169
279,Bewick's Wren,2,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
280,Cactus Wren,1,Arizona,US-AZ,24-Feb-18,L108915,S43159628
281,American Dipper,4,"Schooner Creek Road (44.9484,-123.9378)",US-OR,23-Sep-19,L9950762,S60064809
282,European Starling,1,Arizona,US-AZ,24-Feb-18,L108915,S43159628
283,Gray Catbird,10,Edwin B. Forsythe NWR (formerly Brig),US-NJ,30-Jul-18,L109133,S47554169
284,Curve-billed Thrasher,4,Arizona,US-AZ,24-Feb-18,L108915,S43159628
285,Brown Thrasher,1,Cape Island--Higbee Beach WMA,US-NJ,2-Aug-18,L109135,S47604247
286,California Thrasher,1,Mt. Diablo SP--Mitchell Canyon,US-CA,14-Apr-18,L275399,S44564742
287,Northern Mockingbird,2,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
288,Eastern Bluebird,4,"7203 Brooke Dr, Colleyville US-TX (32.9125,-97.1389)",US-TX,7-May-19,L9208518,S55953818
289,Western Bluebird,20,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
290,Mountain Bluebird,4,Little Panoche Rd. (FRE Co.),US-CA,16-Feb-20,L1249900,S64597275
291,Townsend's Solitaire,1,Madera Canyon--Mt. Wrightson Picnic Area & Upper Canyon Trails,US-AZ,6-Apr-19,L296633,S54637135
292,Varied Thrush,1,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",US-CA,25-Nov-18,L7052095,S50203068
293,Swainson's Thrush,3,Mt. Diablo SP--Donner Canyon,US-CA,12-May-18,L807379,S45590889
294,Hermit Thrush,1,Madera Canyon--Santa Rita Lodge,US-AZ,25-Feb-18,L268114,S43189544
295,American Robin,1,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",US-CA,11-Mar-18,L7052095,S43565577
296,Red-flanked Bluetail,1,UC Los Angeles--William Andrews Clark Memorial Library,US-CA,18-Jan-19,L2282343,S51804856
297,Cedar Waxwing,20,Pt. Pinole Regional Park,US-CA,3-Sep-18,L109308,S48269250
298,Phainopepla,5,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
299,House Sparrow,5,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
300,American Pipit,1,Arizona,US-AZ,24-Feb-18,L108915,S43159628
301,Pine Grosbeak,3,Silver Lake (AMA Co.),US-CA,22-Feb-20,L382992,S65255552
302,House Finch,10,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
303,Purple Finch,4,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
304,Cassin's Finch,2,Arizona,US-AZ,24-Feb-18,L108915,S43159628
305,Red Crossbill,13,"1113 N Highway 101, Depoe Bay US-OR (44.8240,-124.0658)",US-OR,23-Sep-19,L9950313,S60061134
306,Pine Siskin,5,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",US-CA,12-Dec-04,L7052095,S56632664
307,Lesser Goldfinch,10,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
308,Lawrence's Goldfinch,100,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
309,American Goldfinch,1,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",US-CA,23-Apr-03,L7052095,S56632584
310,Rufous-winged Sparrow,1,Patagonia Lake SP--Birding Trail,US-AZ,6-Apr-19,L2064166,S54648489
311,Grasshopper Sparrow,2,Wildcat Canyon Regional Park--Alvarado Park section,US-CA,1-Jun-19,L1976257,S56962271
312,Chipping Sparrow,1,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
313,Clay-colored Sparrow,1,Miller/Knox Regional Shoreline--Ferry Point,US-CA,8-Sep-20,L864592,S73347672
314,Black-chinned Sparrow,1,Sibley Volcanic Regional Preserve,US-CA,4-Jun-20,L311906,S70056048
315,Field Sparrow,1,Hidden Valley Park,US-CA,16-Jan-94,L3107652,S64073449
316,Brewer's Sparrow,1,West County Wastewater District--Landfill Loop Trail,US-CA,15-Oct-19,L1289459,S60650558
317,Black-throated Sparrow,1,Sierra Vista EOP,US-AZ,7-Apr-19,L129095,S54671775
318,Lark Sparrow,40,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
319,Fox Sparrow,1,Paton Center for Hummingbirds (Patons' Yard),US-AZ,25-Feb-18,L247122,S43177382
320,Dark-eyed Junco,6,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
321,Yellow-eyed Junco,1,Madera Canyon--Santa Rita Lodge,US-AZ,25-Feb-18,L268114,S43189544
322,White-crowned Sparrow,20,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
323,Golden-crowned Sparrow,8,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
324,Harris's Sparrow,1,Diablo Foothills Regional Park/Castle Rock Park,US-CA,16-Mar-19,L387747,S53919038
325,White-throated Sparrow,1,Sierra Vista EOP,US-AZ,7-Apr-19,L129095,S54671775
326,Bell's Sparrow,3,"Mount Diablo State Park, Clayton US-CA (37.8686,-121.9089)",US-CA,17-Jun-18,L7586426,S46616769
327,Vesper Sparrow,3,Arizona,US-AZ,24-Feb-18,L108915,S43159628
328,Seaside Sparrow,1,Edwin B. Forsythe NWR (formerly Brig),US-NJ,5-Aug-19,L109133,S58766322
329,Savannah Sparrow,2,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
330,Song Sparrow,1,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
331,Lincoln's Sparrow,2,Arizona,US-AZ,24-Feb-18,L108915,S43159628
332,Swamp Sparrow,1,EBMUD--Valle Vista Staging Area (permit required),US-CA,30-Mar-19,L596210,S54375475
333,Canyon Towhee,4,Arizona,US-AZ,24-Feb-18,L108915,S43159628
334,Abert's Towhee,2,"5150 N Sabino Valley Pl, Tucson US-AZ (32.2982,-110.8280)",US-AZ,26-Feb-18,L6983768,S43205900
335,California Towhee,4,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
336,Rufous-crowned Sparrow,1,Madera Canyon--Santa Rita Lodge,US-AZ,25-Feb-18,L268114,S43189544
337,Green-tailed Towhee,2,Arizona,US-AZ,24-Feb-18,L108915,S43159628
338,Spotted Towhee,2,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
339,Eastern Towhee,1,Edwin B. Forsythe NWR (formerly Brig),US-NJ,30-Jul-18,L109133,S47554169
340,Yellow-breasted Chat,1,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",US-CA,19-Sep-18,L7052095,S48618709
341,Yellow-headed Blackbird,60,"Sherman Island - CBC Area 5 (38.1231,-121.6905)",US-CA,27-Dec-18,L8312391,S51008692
342,Western Meadowlark,6,Arizona,US-AZ,24-Feb-18,L108915,S43159628
343,Orchard Oriole,3,Cape Island--Higbee Beach WMA,US-NJ,2-Aug-18,L109135,S47604247
344,Hooded Oriole,2,Bacon Court/Way,US-CA,13-May-18,L7404911,S45653408
345,Bullock's Oriole,1,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",US-CA,26-Jul-18,L7052095,S47463294
346,Scott's Oriole,6,Ash Canyon Bird Sanctuary (closed Thursday morning; formerly Ash Canyon B&B),US-AZ,7-Apr-19,L199300,S54692805
347,Red-winged Blackbird,6,Arizona,US-AZ,24-Feb-18,L108915,S43159628
348,Tricolored Blackbird,31,Moonglow Dairy,US-CA,17-Nov-18,L306035,S50006695
349,Bronzed Cowbird,6,Kennedy Park,US-AZ,5-Apr-19,L272736,S54597819
350,Brown-headed Cowbird,3,"Wente Scout Reservation (39.4183,-123.2830)",US-CA,4-Jul-18,L7655657,S46993806
351,Brewer's Blackbird,10,Mines Rd.--MP 4.05 (ALA Co.),US-CA,3-Oct-16,L1487752,S31960211
352,Common Grackle,1,Cape Island--Higbee Beach WMA,US-NJ,2-Aug-18,L109135,S47604247
353,Great-tailed Grackle,1,Arizona,US-AZ,24-Feb-18,L108915,S43159628
354,Northern Waterthrush,1,Creekside Park (CC Co.),US-CA,16-Sep-20,L1764189,S73667942
355,Black-and-white Warbler,1,Cape Island--Higbee Beach WMA,US-NJ,9-Aug-19,L109135,S58852488
356,Tennessee Warbler,1,Miller/Knox Regional Shoreline--Ferry Point,US-CA,29-Sep-19,L864592,S60212054
357,Orange-crowned Warbler,1,"5150 N Sabino Valley Pl, Tucson US-AZ (32.2982,-110.8280)",US-AZ,26-Feb-18,L6983768,S43205900
358,Lucy's Warbler,4,Patagonia Lake SP--Birding Trail,US-AZ,6-Apr-19,L2064166,S54648489
359,Nashville Warbler,1,Mt. Diablo SP--Mitchell Canyon,US-CA,27-Apr-19,L275399,S55480559
360,MacGillivray's Warbler,1,Tilden Regional Park--Inspiration Pt.,US-CA,27-May-19,L675478,S56796440
361,Common Yellowthroat,2,"Wente Scout Reservation (39.4183,-123.2830)",US-CA,2-Jul-18,L7655657,S46954373
362,American Redstart,1,"7203 Brooke Dr, Colleyville US-TX (32.9125,-97.1389)",US-TX,9-May-19,L9208518,S56045345
363,Yellow Warbler,3,Edwin B. Forsythe NWR (formerly Brig),US-NJ,30-Jul-18,L109133,S47554169
364,Chestnut-sided Warbler,1,Booker T Anderson Park,US-CA,27-Sep-20,L6980572,S74123630
365,Yellow-rumped Warbler,15,Arizona,US-AZ,24-Feb-18,L108915,S43159628
366,Black-throated Gray Warbler,1,Santa Gertrudis Lane (foot access only),US-AZ,25-Feb-18,L352346,S43185471
367,Townsend's Warbler,1,Ellis Lake Park,US-CA,7-Sep-18,L1449880,S48344768
368,Hermit Warbler,1,"Wente Scout Reservation (39.4183,-123.2830)",US-CA,2-Jul-18,L7655657,S46954373
369,Wilson's Warbler,10,Tilden Nature Area--Jewel Lake,US-CA,21-Apr-18,L503349,S44784756
370,Painted Redstart,1,Madera Canyon--Mt. Wrightson Picnic Area & Upper Canyon Trails,US-AZ,6-Apr-19,L296633,S54637135
371,Hepatic Tanager,2,Madera Canyon--Santa Rita Lodge,US-AZ,25-Feb-18,L268114,S43189544
372,Summer Tanager,1,"Mount Diablo State Park - Green Ranch Road, Clayton US-CA (37.8702,-121.9250)",US-CA,23-Jun-19,L7588205,S57629229
373,Western Tanager,2,"75 Bacon Ct, Lafayette US-CA (37.9065,-122.0851)",US-CA,25-May-18,L7052095,S46011144
374,Northern Cardinal,1,"5150 N Sabino Valley Pl, Tucson US-AZ (32.2982,-110.8280)",US-AZ,24-Feb-18,L6983768,S43160021
375,Pyrrhuloxia,6,Arizona,US-AZ,24-Feb-18,L108915,S43159628
376,Rose-breasted Grosbeak,1,Pt. Pinole Regional Park,US-CA,3-Sep-18,L109308,S48269250
377,Black-headed Grosbeak,3,Tilden Nature Area--Jewel Lake,US-CA,21-Apr-18,L503349,S44784756
378,Blue Grosbeak,1,Edwin B. Forsythe NWR (formerly Brig),US-NJ,30-Jul-18,L109133,S47554169
379,Lazuli Bunting,6,Mt. Diablo SP--Donner Canyon,US-CA,12-May-18,L807379,S45590889
380,Indigo Bunting,1,"Mount Diablo State Park - Green Ranch Road, Clayton US-CA (37.8702,-121.9250)",US-CA,17-Jun-18,L7588205,S46624428
